date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:37	23266/23266	---M--	200	added ('OK')	image/jpeg	etag:%22WvrpxT8fCAB6+eYm+uatIW3rqIN5ziLzGii8Y45GhYE%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/get-hellfire-book-free.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/get-hellfire-book-free.jpg	(from https://www.helltruth.com/history)
11:17:38	23868/23868	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:36%20GMT	https://www.helltruth.com/free-resources/media/e/1267/t/is-there-a-biblical-purgatory	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/media/e/1267/t/is-there-a-biblical-purgatory.html	(from https://www.helltruth.com/history)
11:17:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:17:36%20GMT	http://www.helltruth.com/desktopmodules/dnnforge%20-%20newsarticles/api/rsd.ashx?id=10142&url=http://www.helltruth.com/q-a	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/desktopmodules/dnnforge%20-%20newsarticles/api/rsd.86ba10.delayed	(from https://www.helltruth.com/q-a)
11:17:39	464/464	---M-Z	200	added ('OK')	text/xml	date:Mon,%2027%20Jan%202025%2014:17:37%20GMT	https://www.helltruth.com/desktopmodules/dnnforge%20-%20newsarticles/api/rsd.ashx?id=10142&url=http://www.helltruth.com/q-a	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/desktopmodules/dnnforge%20-%20newsarticles/api/rsdba10.ashx	(from https://www.helltruth.com/q-a)
11:17:39	41828/41828	---M--	200	added ('OK')	image/jpeg	etag:%22bOhdbkmLPAqcgOcdW5QiW7pqiaHkntcN8DO5Iz2ZfgY%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/rich-man-and-lazarus-large-2.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/rich-man-and-lazarus-large-2.jpg	(from https://www.helltruth.com/q-a)
11:17:39	25438/25438	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:38%20GMT	https://www.helltruth.com/q-a/id/1852/t/eternal-fire	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1852/t/eternal-fire.html	(from https://www.helltruth.com/q-a)
11:17:39	53885/53885	---M--	200	added ('OK')	image/jpeg	etag:%22UgolWKtCa95X4yIfjgHBIlATEFlU3cL/G3nl7e6yT3c%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/everlasting-fire-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/everlasting-fire-large.jpg	(from https://www.helltruth.com/q-a)
11:17:40	21049/21049	---M--	200	added ('OK')	image/jpeg	etag:%22jOu6iXDssnTwzKv13lqn1rQHJirQ4P/pNes7MfUrpSI%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/unquenchable-fire-large-2.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/unquenchable-fire-large-2.jpg	(from https://www.helltruth.com/q-a)
11:17:40	27127/27127	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:39%20GMT	https://www.helltruth.com/q-a/id/1851/t/forever-and-ever	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1851/t/forever-and-ever.html	(from https://www.helltruth.com/q-a)
11:17:40	49180/49180	---M--	200	added ('OK')	image/jpeg	etag:%22tn1jFs/XE216V4diG+YylUewAdOi/x8oqTsHd16dAfY%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/forever-and-ever-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/forever-and-ever-large.jpg	(from https://www.helltruth.com/q-a)
11:17:40	35137/35137	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:39%20GMT	https://www.helltruth.com/q-a/id/1844/t/angels-cast-down-to-hell	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1844/t/angels-cast-down-to-hell.html	(from https://www.helltruth.com/q-a)
11:17:41	19876/19876	---M--	200	added ('OK')	image/jpeg	etag:%22gwLrA9vnAZKZdOd5UpsrewNgOkQCq6cieF3YN+FHtzQ%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/fallen-angel-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/fallen-angel-large.jpg	(from https://www.helltruth.com/q-a)
11:17:41	35711/35711	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:40%20GMT	https://www.helltruth.com/q-a/id/1848/t/no-eternal-firebut-yes-eternal-life-how-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1848/t/no-eternal-firebut-yes-eternal-life-how-.html	(from https://www.helltruth.com/q-a)
11:17:41	60642/60642	---M--	200	added ('OK')	image/jpeg	etag:%229mJZcq0sL9MAGkRKK6pNGIAy2SAIQIt3lYJpvs9PaEE%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/portal-to-heaven-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/portal-to-heaven-large.jpg	(from https://www.helltruth.com/q-a)
11:17:41	27542/27542	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:40%20GMT	https://www.helltruth.com/q-a/id/1846/t/spirits-in-prison	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1846/t/spirits-in-prison.html	(from https://www.helltruth.com/q-a)
11:17:42	35643/35643	---M--	200	added ('OK')	image/jpeg	etag:%22m+XWiIRP+8RO1F9+4GSTEnDEJU1DXqPKP6YqzyGAvIY%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/spirits-in-prison-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/spirits-in-prison-large.jpg	(from https://www.helltruth.com/q-a)
11:17:42	29537/29537	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:41%20GMT	https://www.helltruth.com/q-a/id/1845/t/undying-immortal-soul-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1845/t/undying-immortal-soul-.html	(from https://www.helltruth.com/q-a)
11:17:42	40018/40018	---M--	200	added ('OK')	image/jpeg	etag:%22Oj3uM1P4TQm1/UYXOiWjyfeayZN5eofKNzBE+ernbeo%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/undying-immortal-soul-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/undying-immortal-soul-large.jpg	(from https://www.helltruth.com/q-a)
11:17:43	30231/30231	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:41%20GMT	https://www.helltruth.com/q-a/id/1853/t/their-worm-does-not-die	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1853/t/their-worm-does-not-die.html	(from https://www.helltruth.com/q-a)
11:17:43	43805/43805	---M--	200	added ('OK')	image/jpeg	etag:%22t0ImqK8gGmfLhfDwmDVAYb6WJ4w+lb1JndNt8MO0TOA%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/worm-dieth-not-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/worm-dieth-not-large.jpg	(from https://www.helltruth.com/q-a)
11:17:43	97507/97507	---M--	200	added ('OK')	image/jpeg	etag:%22rKHWj/y8yoBGuEZZwHvc52oYqJEuEajZgWZv1l9g9No%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/heaven-or-hell-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/heaven-or-hell-large.jpg	(from https://www.helltruth.com/q-a)
11:17:44	27768/27768	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:42%20GMT	https://www.helltruth.com/q-a/id/1875/t/is-satan-immortal-causing-him-to-someday-burn-forever-in-hell-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1875/t/is-satan-immortal-causing-him-to-someday-burn-forever-in-hell-.html	(from https://www.helltruth.com/q-a)
11:17:44	97801/97801	---M--	200	added ('OK')	image/jpeg	etag:%22CkDUyulBkNQX8zGR97+x7j7BymSt453a5pkERITFKg4%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/fall-of-lucifer-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/fall-of-lucifer-large.jpg	(from https://www.helltruth.com/q-a)
11:17:44	93177/93177	---M-Z	200	added ('OK')	text/css	etag:%222272886c4d5dce1bab5ffe94dfbfb7f4%22	https://www.helltruth.com/DependencyHandler.axd/87c1429134df85fa9adb69761c4f2400/359/css	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/DependencyHandler.axd/87c1429134df85fa9adb69761c4f2400/359/css.css	(from https://www.helltruth.com/free-resources/video-library)
11:17:44	6496/6496	---M-Z	200	added ('OK')	text/css	etag:%22b036302317d2cf1:0%22	https://www.helltruth.com/DesktopModules/DnnForge%20-%20NewsArticles/Templates/Hell%20Truth%20Videos/Template.css	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/DesktopModules/DnnForge%20-%20NewsArticles/Templates/Hell%20Truth%20Videos/Template.css	(from https://www.helltruth.com/free-resources/video-library)
11:17:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:17:43%20GMT	http://www.helltruth.com/desktopmodules/dnnforge%20-%20newsarticles/api/rsd.ashx?id=6237&url=http://www.helltruth.com/free-resources/video-library	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/desktopmodules/dnnforge%20-%20newsarticles/api/rsd.9d5cb1.delayed	(from https://www.helltruth.com/free-resources/video-library)
11:17:45	488/488	---M-Z	200	added ('OK')	text/xml	date:Mon,%2027%20Jan%202025%2014:17:44%20GMT	https://www.helltruth.com/desktopmodules/dnnforge%20-%20newsarticles/api/rsd.ashx?id=6237&url=http://www.helltruth.com/free-resources/video-library	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/desktopmodules/dnnforge%20-%20newsarticles/api/rsd5cb1.ashx	(from https://www.helltruth.com/free-resources/video-library)
11:17:46	2536/2536	---M-Z	200	added ('OK')	application/x-javascript	etag:%2282885aa085812cd4076e48537c2cda5b%22	https://www.helltruth.com/DependencyHandler.axd/af1cae816ac19b2dcc8296f087d3b56e/359/js	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/DependencyHandler.axd/af1cae816ac19b2dcc8296f087d3b56e/359/js.js	(from https://www.helltruth.com/free-resources/video-library)
11:17:46	1269/1269	---M--	200	added ('OK')	image/jpeg	etag:%226565ac2c910d11:0%22	https://www.helltruth.com/Portals/_default/skins/helltruth/af-images/af-separator.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/_default/skins/helltruth/af-images/af-separator.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:46	65034/65034	---M--	200	added ('OK')	image/jpeg	etag:%22J6lMudhT0JjVs9H8lPvfxvnLdQVHwXbTP4QTtv8/jrU%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/a-tale-about-hell-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/a-tale-about-hell-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:47	25529/25529	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:45%20GMT	https://www.helltruth.com/free-resources/video-library/id/1574/t/are-both-the-soul-and-body-destroyed-in-hell-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1574/t/are-both-the-soul-and-body-destroyed-in-hell-.html	(from https://www.helltruth.com/free-resources/video-library)
11:17:47	68866/68866	---M--	200	added ('OK')	image/jpeg	etag:%22pgcFTOIuGS7rLwHf14ZHeXNxTM37XO+vSA/+BUXJ85I%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/soul-and-body-destroyed-in-hell-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/soul-and-body-destroyed-in-hell-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:47	55314/55314	---M--	200	added ('OK')	image/jpeg	etag:%22kWQ4fbgUiwLSvSnt0r/zM1oIsz26Hxo8IYjIGZvEFoE%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/Bible-refs-for-destruction-of-wicked-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/Bible-refs-for-destruction-of-wicked-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:48	47897/47897	---M--	200	added ('OK')	image/jpeg	etag:%22zu5APvCWYzGnjwEbIF/HhMl1t/qgG37euzdkVWcLL84%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/do-souls-burn-forever-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/do-souls-burn-forever-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:48	25000/25000	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:47%20GMT	https://www.helltruth.com/free-resources/video-library/id/1576/t/does-hell-burn-forever-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1576/t/does-hell-burn-forever-.html	(from https://www.helltruth.com/free-resources/video-library)
11:17:48	19905/19905	---M--	200	added ('OK')	image/jpeg	etag:%22S4yblw899EdPKoK1W8KSzaVkPO7DFO2B0n04M4cNowY%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/does-hell-burn-forever-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/does-hell-burn-forever-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:49	25806/25806	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:47%20GMT	https://www.helltruth.com/free-resources/video-library/id/1572/t/for-whom-will-hellfire-be-kindled-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1572/t/for-whom-will-hellfire-be-kindled-.html	(from https://www.helltruth.com/free-resources/video-library)
11:17:49	54341/54341	---M--	200	added ('OK')	image/jpeg	etag:%220YJYuJ5fwFzkXk1KO1aAdZ+HM0P28dFp0PI1rr02Zio%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/for-whom-will-hellfire-be-kindled-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/for-whom-will-hellfire-be-kindled-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:49	83932/83932	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:48%20GMT	https://www.helltruth.com/free-resources/video-library/id/1582/t/hellfire-conspiracy-exposed-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1582/t/hellfire-conspiracy-exposed-.html	(from https://www.helltruth.com/free-resources/video-library)
11:17:49	20730/20730	---M--	200	added ('OK')	image/jpeg	etag:%22kzVUB3/JWFZmovx6neoGTnHimloIMXhV3SjOPR9YfBQ%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/hellfire-conspiracy-exposed-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/hellfire-conspiracy-exposed-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:50	26417/26417	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:48%20GMT	https://www.helltruth.com/free-resources/video-library/id/1579/t/how-many-are-being-punished-in-hell-today-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1579/t/how-many-are-being-punished-in-hell-today-.html	(from https://www.helltruth.com/free-resources/video-library)
11:17:50	34087/34087	---M--	200	added ('OK')	image/jpeg	etag:%22GUYCQ2Ym0lIju1ZC0dycy9LkVooMeukxg4r9DQMxg0I%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/how-many-in-hell-now-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/how-many-in-hell-now-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:50	39958/39958	---M--	200	added ('OK')	image/jpeg	etag:%22RnCcRArvaQccovQJ9DI8U7tRZ8B8pT9DYemo6y5Eg8s%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/everlasting-fire-Bible-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/everlasting-fire-Bible-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:50	37749/37749	---M--	200	added ('OK')	image/jpeg	etag:%22KcJ7RPUSy1CiQDWW5vHxXo/BoiytxP/xSmxOSoCzwcg%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/punishment-for-wicked-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/punishment-for-wicked-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:50	44975/44975	---M--	200	added ('OK')	image/jpeg	etag:%22BoqSbhWmQAGW8O01EhDSDJU5Iunh/F7okZljkG7NSA0%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/unquenchable-fire-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/unquenchable-fire-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:51	30820/30820	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:49%20GMT	https://www.helltruth.com/free-resources/video-library/id/1577/t/when-will-the-wicked-be-destroyed-in-hellfire-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1577/t/when-will-the-wicked-be-destroyed-in-hellfire-.html	(from https://www.helltruth.com/free-resources/video-library)
11:17:51	20976/20976	---M--	200	added ('OK')	image/jpeg	etag:%22d7efP0s5qElTDo/ljUr05ApMvEJzKt4dPqryh2cu98o%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/when-will-wicked-be-destroyed-in-hell-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/when-will-wicked-be-destroyed-in-hell-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:51	25866/25866	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:50%20GMT	https://www.helltruth.com/free-resources/video-library/id/1583/t/where-is-hell-located-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1583/t/where-is-hell-located-.html	(from https://www.helltruth.com/free-resources/video-library)
11:17:51	99865/99865	---M--	200	added ('OK')	image/jpeg	etag:%22RDXl2zkvLqjAU4fxsk2dHCx3xL7Wmg23zStPyPff568%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/where-is-hell-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/where-is-hell-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:52	32480/32480	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:50%20GMT	https://www.helltruth.com/free-resources/video-library/id/1578/t/will-hellfire-eventually-go-out-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1578/t/will-hellfire-eventually-go-out-.html	(from https://www.helltruth.com/free-resources/video-library)
11:17:54	1269/1269	---M--	200	added ('OK')	image/jpeg	etag:%226565ac2c910d11:0%22	https://www.helltruth.com/Portals/_default/Skins/HellTruth/af-images/af-separator.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/_default/Skins/HellTruth/af-images/af-separator-2.jpg	(from https://www.helltruth.com/free-resources/audio-library)
11:17:55	27523/27523	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:53%20GMT	https://www.helltruth.com/free-resources/media/e/1072/t/explain-the-parable-of-the-rich-man-and-lazarus-and-the-eternal-hell-fire-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/media/e/1072/t/explain-the-parable-of-the-rich-man-and-lazarus-and-the-eternal-hell-fire-.html	(from https://www.helltruth.com/free-resources/audio-library)
11:17:55	32266/32266	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:54%20GMT	https://www.helltruth.com/free-resources/media/e/785/t/fate-of-the-wicked	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/media/e/785/t/fate-of-the-wicked.html	(from https://www.helltruth.com/free-resources/audio-library)
11:17:58	41880/41880	---M--	200	added ('OK')	image/jpeg	etag:%22pBXM6xrpz9gIZyajibzlsw9YVwvxXFqQqX5fiCtEb/0%22	http://manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/lake-of-fire-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/lake-of-fire-large.jpg	(from https://www.helltruth.com/free-resources/audio-library)
11:17:59	79365/79365	---M--	200	added ('OK')	image/jpeg	etag:%22oNgXYKTpjHGX9ZzvQPWfHbJDiOGwNYaYvt7AWVNCTN8%22	https://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/will-fire-go-out-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/will-fire-go-out-large.jpg	(from https://www.helltruth.com/free-resources/video-library)
11:17:59	61732/61732	---M--	200	added ('OK')	image/jpeg	etag:%22TZAyxpv6ehmd2TuBq4GqnewJ+t0Sj7eKFbMLcYm1dO0%22	https://manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/rich-man-and-lazarus-large-416999067.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/rich-man-and-lazarus-large-416999067.jpg	(from https://www.helltruth.com/free-resources/audio-library)
11:17:59	49620/49620	---M--	200	added ('OK')	image/jpeg	etag:%22J5Mlikv8Zg3pZwhK0jx22yU8CxwOyz87QDrTEDQLqJY%22	https://manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/fate-of-the-wicked-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/fate-of-the-wicked-large.jpg	(from https://www.helltruth.com/free-resources/audio-library)
11:17:59	35830/35830	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:58%20GMT	https://www.helltruth.com/free-resources/media/e/4271/t/hell--pt--1	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/media/e/4271/t/hell--pt--1.html	(from https://www.helltruth.com/free-resources/audio-library)
11:17:59	27380/27380	---M--	200	added ('OK')	image/jpeg	etag:%224s0MzR7ylzOhlXA0zr+AlFK/ngarSNG2CPb9SfvQJX4%22	https://manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/hell-pt1-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/hell-pt1-large.jpg	(from https://www.helltruth.com/free-resources/audio-library)
11:17:59	29780/29780	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:58%20GMT	https://www.helltruth.com/free-resources/media/e/1071/t/how-can-the-smoke-of-a-sinners--torment-rise-forever-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/media/e/1071/t/how-can-the-smoke-of-a-sinners--torment-rise-forever-.html	(from https://www.helltruth.com/free-resources/audio-library)
11:18:00	38709/38709	---M--	200	added ('OK')	image/jpeg	etag:%223Mrc8Y8zAvsBLlCN8G4iWeCpgXpB+80TuMSJlOzpdXM%22	https://manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/torment-smoke.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/torment-smoke.jpg	(from https://www.helltruth.com/free-resources/audio-library)
11:18:00	30983/30983	---M--	200	added ('OK')	image/jpeg	etag:%229HZLn+qaRI7w3XJLNkEfQkdihlaFDj9wqreX0dD8tLU%22	https://manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/how-long-heaven-hell-last-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/how-long-heaven-hell-last-large.jpg	(from https://www.helltruth.com/free-resources/audio-library)
11:18:00	25581/25581	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:17:59%20GMT	https://www.helltruth.com/free-resources/media/e/1074/t/in-the-apostles--creed--why-does-it-say-jesus-descended-into-hell-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/media/e/1074/t/in-the-apostles--creed--why-does-it-say-jesus-descended-into-hell-.html	(from https://www.helltruth.com/free-resources/audio-library)
11:18:00	32461/32461	---M--	200	added ('OK')	image/jpeg	etag:%22uSysoUlJ1ZllLIr0vonE+oKfCuHlt17H4du2bAMuKgg%22	https://manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/Jesus-teaching-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/Jesus-teaching-large.jpg	(from https://www.helltruth.com/free-resources/audio-library)
11:18:01	25819/25819	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:00%20GMT	https://www.helltruth.com/free-resources/media/e/1262/t/is-hell-eternal-	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/media/e/1262/t/is-hell-eternal-.html	(from https://www.helltruth.com/free-resources/audio-library)
11:18:01	73220/73220	---M--	200	added ('OK')	image/jpeg	etag:%227XMYeBWkAr+a6skFU5F7xiSUkqTQFS/7Cg1r2++yFGI%22	https://manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/gates-of-hell-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/medialibrary/images/mediascreenshots/gates-of-hell-large.jpg	(from https://www.helltruth.com/free-resources/audio-library)
